;PT_ID;1926;X_COORD;Y_COORD;1927;1928;1929;1930;1931;1932;1933;1934;1935;1936;1937;1938;1939;1940;1941;1942;1943;1944;1945;1946;1947;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
59;45972411;1.0;-73.15894498273386;45.90702137874078;;0.0;;;;1.0;;;;0.0;;;;;;1.0;0.0;;;;0.0;;;;;;1.0;;;;;;;;;;;;;;;;;1.0;;0.0;0.0;;1.0;;1.0;;0.0;;;1.0;;1.0;;1.0;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;1.0;;1.0;;0.0;;;;;1.0
60;45973315;1.0;-73.17131290295521;45.90731003838531;;;;;;1.0;;;;0.0;;;;;;1.0;;;;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;1.0;;1.0;;0.0;;;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;1.0;;1.0;;;;;;;1.0
61;45973397;1.0;-73.16074608859878;45.90714039775791;;;;;;1.0;;;;;;;;;;1.0;1.0;;;;0.0;;;;;;1.0;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;0.0;;;;;;;;1.0;;;;1.0;;;;;;;
62;45973406;1.0;-73.1595863220646;45.90712171918835;;0.0;0.0;;;1.0;;1.0;;1.0;;;;;;1.0;1.0;;1.0;;0.0;;;;;;1.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;0.0;;;1.0;;;;1.0;;;;;;;;;;;0.0;;;;;;;;1.0;;;;;;;;;;;
63;45973407;1.0;-73.15945745918701;45.90711964306552;;;;;;1.0;;;;0.0;;;;1.0;;1.0;;1.0;;1.0;0.0;;;;;;;;;;;;1.0;;;;1.0;;;;;;;1.0;;;;;1.0;;1.0;;;;;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
64;45973408;1.0;-73.15932859632356;45.90711756679747;;;;1.0;;1.0;;;;0.0;0.0;;;1.0;;1.0;;1.0;;1.0;;;;;;;;;;;;;1.0;;;;1.0;;;;;;;1.0;;;;;1.0;;1.0;;;;1.0;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
65;45973409;1.0;-73.15919973347422;45.90711549038418;;;;1.0;;1.0;;;;0.0;0.0;;;1.0;;1.0;;1.0;;1.0;;;;;;;;;;;;;1.0;;;;1.0;;;;;;;1.0;;;;;1.0;;1.0;;;;1.0;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
66;45973410;1.0;-73.15907087063903;45.907113413825634;;;;;;1.0;;;;0.0;;;;1.0;;1.0;;1.0;;1.0;0.0;;;;;;;;;;;;1.0;;;;1.0;;;;;;;1.0;;;;;1.0;;1.0;;;;;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
67;45974404;1.0;-73.15984107438778;45.907215829423095;;;;;;1.0;;;;1.0;;;;;;1.0;1.0;;;;0.0;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;0.0;;;;;;;;1.0;;;;1.0;;;;;;;
68;45974405;1.0;-73.15971221127397;45.90721375358429;;0.0;;;;1.0;;;;0.0;;;;;;1.0;0.0;;;;0.0;;;;;;1.0;;;;;;;;;;;;;;;;;1.0;;0.0;;;1.0;;1.0;;0.0;;;1.0;;1.0;;1.0;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;1.0;;1.0;;;;;;;1.0
69;45974407;1.0;-73.15945448508876;45.90720960147094;;0.0;0.0;;;1.0;;1.0;;1.0;;;;;;1.0;1.0;;1.0;;0.0;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;1.0;0.0;0.0;;;;;1.0;;;1.0;;;;1.0;;;;;;;;;;;0.0;;;;;;;;1.0;;1.0;;1.0;;0.0;;;;;
70;45974408;1.0;-73.15932562201736;45.9072075251964;;0.0;0.0;;;1.0;;;;0.0;;;;;;1.0;0.0;;;;0.0;;;;;1.0;1.0;;;;;;;;;;;;;;;;;1.0;;0.0;0.0;;1.0;;;;0.0;;;1.0;;1.0;;1.0;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;1.0;;1.0;;0.0;;;;;1.0
71;45974409;1.0;-73.15919675896009;45.90720544877662;;;;1.0;;1.0;;;;0.0;0.0;;;1.0;;1.0;;1.0;;1.0;;;;;;;;;;;;;1.0;;;;1.0;;;;;;;;;;;;1.0;;1.0;;;;1.0;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
